id,refi_pathway,pd_score,pred_rate,scenario_current_rate,monthly_savings,risk_adjusted_savings,recommendation
119279916,pl_refinance,0.42021600466511594,13.39699549290827,18.59,20.38375675795504,11.818175933061616,consider
108906681,pl_refinance,0.5133714865870231,12.560490480333684,17.619999999999997,29.912370180659366,14.556212233672925,hold
129056676,other,0.2599783601436611,7.927916474705874,12.969999999999999,18.757633808629663,13.881054930886826,consider
139799241,other,0.3538161241351247,12.537054179882578,17.73,12.72846709708034,8.224930202609912,consider
131564906,pl_refinance,0.3740708913117577,10.01809585729881,14.92,32.72659624991729,20.484529221110705,consider
116878610,pl_refinance,0.715090018692394,21.09140832302848,29.85,46.63877770721058,13.287853284770959,hold
124784067,cc_to_pl,0.5934284788128175,14.089928115544108,36.0,527.5067306869103,214.46921393185454,hold
128354275,cc_to_pl,0.5004705863686925,14.257079582481666,36.0,141.67279740493512,70.76972941519428,hold
96948309,pl_refinance,0.5685978056417956,17.140033531372687,21.99,30.34175937131505,13.089501573473925,hold
96202962,pl_refinance,0.32853195322480266,8.32556987871399,13.24,31.557241151313747,21.18967907748652,consider
98848327,cc_to_pl,0.11452463261796167,5.409571404993732,36.0,78.24331248659334,69.28252586925386,consider
110080362,other,0.49308336147149795,14.063966509472953,19.08,45.032067049158115,22.82750405454935,hold
119693781,other,0.4769829163021646,10.34280327643142,15.42,99.93212800543938,52.26621015712369,hold
121816090,pl_refinance,0.7342302798936289,21.399316261333944,31.3,127.98218441776294,34.013789331310825,hold
121276551,pl_refinance,0.526982159554942,12.982610304245872,17.619999999999997,52.90782396254292,25.026344633409344,hold
131644202,pl_refinance,0.9146821111111533,13.382934075335458,18.58,31.37555767347976,2.6768963434115487,hold
96617046,pl_refinance,0.32794366091142774,8.315926961322926,13.24,31.617847158015195,21.248974610877713,consider
107365892,cc_to_pl,0.37607249740495535,10.26857348205914,36.0,319.06560721225793,199.07380747191553,consider
126487363,cc_to_pl,0.41994746004291855,12.056452180200962,36.0,62.8125762254048,36.43459438079385,consider
96750337,pl_refinance,0.7360773436749991,22.052425695577075,27.74,78.44753926291548,20.704082944428457,hold
113529295,other,0.5354351319275232,18.254456567948388,24.03,14.842172500789218,6.895151909738085,hold
129700844,cc_to_pl,0.29150191448300333,10.003992437791599,36.0,109.92855622869735,77.88417163167959,consider
132051302,other,0.14431944621248358,7.321522073216462,12.34,26.283192102943815,22.490016373950642,consider
113875527,cc_to_pl,0.33465341904214946,9.396720801937896,36.0,69.0955052706172,45.97245819136029,consider
107656226,pl_refinance,0.34376571016199114,11.041645042241742,15.91,28.818477190456576,18.91167291329213,consider
132230432,pl_refinance,0.1745413758264179,6.733714765328238,11.71,15.410106382760858,12.720405213082314,consider
112083963,other,0.23230796704968548,12.000081160102898,16.990000000000002,12.167011542476786,9.340517825973945,consider
129352408,cc_to_pl,0.604384458263024,15.728261989168537,36.0,204.6996819815996,80.98237558053724,hold
96537480,pl_refinance,0.5214210301644241,12.669289455546911,17.740000000000002,21.04097381502703,10.069767572732964,hold
109678183,other,0.3498078146615093,10.006786215381899,14.93,49.30981293207071,32.06085502893522,consider
103387607,pl_refinance,0.6773954727611563,15.707437740055711,20.990000000000002,33.62667260972546,10.848116819875857,hold
112887575,pl_refinance,0.7004466523485415,16.935241955930074,22.09,89.49440079403394,26.808347353914208,hold
132268452,pl_refinance,0.3761220646457875,13.401499625644487,18.58,12.78176290630364,7.974259852171775,consider
134550217,pl_refinance,0.43142326144914767,11.052350739946867,16.05,75.29693598072504,42.81208628279297,consider
108778619,pl_refinance,0.7457960685801484,17.850140992074234,23.06,49.877629695267274,12.679089558440477,hold
